date_time,I,T,UV,WS,RH,P
2017-01-01 00:00:00,0,26.45,0,2.916666667,56.8125,0
2017-01-01 01:00:00,0,25.88181818,0,1.790909091,56.88363636,0
2017-01-01 02:00:00,0,25.57272727,0,1.854545455,57.52727273,0
2017-01-01 03:00:00,0,25.28181818,0,1.754545455,58.18181818,0
2017-01-01 04:00:00,0,25,0,1.218181818,58.55454545,0
2017-01-01 05:00:00,0,24.8,0,1.309090909,59.31909091,0
2017-01-01 06:00:00,0,24.57272727,0,1.509090909,59.76863636,0
2017-01-01 07:00:00,19.22727273,24.48181818,0,1.245454545,60.82454545,0.065454545
2017-01-01 08:00:00,118.6363636,24.89090909,0.336363636,0.927272727,61.50727273,0.621818182
2017-01-01 09:00:00,184.2727273,25.18181818,1.181818182,1.6,62.22727273,1.08
2017-01-01 10:00:00,501,27.02727273,3.4,1.309090909,60.84545455,3.72
2017-01-01 11:00:00,630.7272727,28.92272727,5.236363636,1.354545455,59.74272727,4.603636364
2017-01-01 12:00:00,599.5454545,29.65454545,5.5,1.436363636,58.44818182,4.090909091
2017-01-01 13:00:00,367.9545455,29.8,4.045454545,2.363636364,56.91818182,2.503636364
2017-01-01 14:00:00,474.1818182,30.34090909,3.636363636,1.972727273,56.86727273,3.469090909
2017-01-01 15:00:00,187.6363636,29.68181818,1.509090909,1.986363636,56.97272727,1.112727273
2017-01-01 16:00:00,217.3636364,29.93636364,0.790909091,2.345454545,56.86363636,1.538181818
2017-01-01 17:00:00,63.59090909,28.71818182,0.1,3.045454545,57.61363636,0.283636364
2017-01-01 18:00:00,2.454545455,28.07272727,0,2.127272727,58.67454545,0
2017-01-01 19:00:00,0,27.72727273,0,2.381818182,59.30545455,0
2017-01-01 20:00:00,0,27.11818182,0,2.781818182,60.26,0
2017-01-01 21:00:00,0,26.4,0,3.636363636,63.16363636,0
2017-01-01 22:00:00,0,25.87272727,0,2.472727273,65.02727273,0
2017-01-01 23:00:00,0,25.49090909,0,2.845454545,66.44181818,0
2017-01-02 00:00:00,0,25.26363636,0,2.463636364,67.02363636,0
2017-01-02 01:00:00,0,25.07272727,0,2.881818182,67.855,0
2017-01-02 02:00:00,0,24.65454545,0,3.445454545,68.77090909,0
2017-01-02 03:00:00,0,24.03636364,0,3.172727273,70.41818182,0
2017-01-02 04:00:00,0,23.62727273,0,2.809090909,72.00909091,0
2017-01-02 05:00:00,0,24.98347107,0,2.254545455,73.10545455,0
2017-01-02 06:00:00,0,24.50330579,0,2.154545455,73.4,0
2017-01-02 07:00:00,17.90909091,23.25454545,0,2.318181818,69.64454176,0.043636364
2017-01-02 08:00:00,88.81818182,23.77272727,0.281818182,2.445454545,72.35136364,0.458181818
2017-01-02 09:00:00,321.2727273,25.27272727,1.572727273,2.672727273,73.15454545,2.596363636
2017-01-02 10:00:00,577.4545455,27.21818182,3.609090909,2.936363636,70.46363636,4.396363636
2017-01-02 11:00:00,677.0909091,28.85454545,5.290909091,2.745454545,66.90909091,4.92
2017-01-02 12:00:00,638.9545455,31.34090909,5.654545455,1.754545455,63.67636364,4.532727273
2017-01-02 13:00:00,681.9545455,33.17727273,5.936363636,1.318181818,60.81272727,5.334545455
2017-01-02 14:00:00,274.4545455,32.09090909,2.981818182,1.545454545,59.02818182,1.745454545
2017-01-02 15:00:00,214.3636364,31.66363636,1.918181818,2.418181818,58.60909091,1.363636364
2017-01-02 16:00:00,181.1818182,31.80909091,0.945454545,1.854545455,57.97272727,1.047272727
2017-01-02 17:00:00,22.81818182,30.95454545,0.018181818,1.072727273,57.74545455,0.010909091
2017-01-02 18:00:00,1.272727273,30.3,0,0.772727273,58.59272727,0
2017-01-02 19:00:00,0,29.9,0,0.963636364,58.88136364,0
2017-01-02 20:00:00,0,29.53636364,0,0.681818182,59.51454545,0
2017-01-02 21:00:00,0,28.98181818,0,2.563636364,60.68727273,0
2017-01-02 22:00:00,0,28.27272727,0,2.081818182,62.04090909,0
2017-01-02 23:00:00,0,28.03636364,0,1.545454545,62.94090909,0
2017-01-03 00:00:00,0,27.63636364,0,2.536363636,63.71272727,0
2017-01-03 01:00:00,0,27.05454545,0,1.436363636,64.88,0
2017-01-03 02:00:00,0,26.90909091,0,0.872727273,65.87590909,0
2017-01-03 03:00:00,0,26.80909091,0,1.181818182,66.64727273,0
2017-01-03 04:00:00,0,26.82727273,0,0.654545455,66.43636364,0
2017-01-03 05:00:00,0,26.78181818,0,1.518181818,65.7,0
2017-01-03 06:00:00,0,26.34545455,0,1.045454545,65.28181818,0
2017-01-03 07:00:00,21.63636364,26.11818182,0,0.709090909,66.52818182,0.021818182
2017-01-03 08:00:00,88.27272727,26.40909091,0.295454545,2.1,67.14181818,0.425454545
2017-01-03 09:00:00,265.5454545,27.33636364,1.318181818,1.972727273,66.88,1.734545455
2017-01-03 10:00:00,407.5454545,28.56363636,2.954545455,2.209090909,65.11818182,2.890909091
2017-01-03 11:00:00,189.9090909,27.84545455,1.890909091,1.963636364,64.21818182,1.08
2017-01-03 12:00:00,399.6363636,29.44545455,4.072727273,2.5,63.07272727,2.574545455
2017-01-03 13:00:00,384.3181818,29.99090909,3.881818182,2.1,61.73909091,2.443636364
2017-01-03 14:00:00,585.5454545,31.7,5.045454545,2.4,60.60227273,4.887272727
2017-01-03 15:00:00,280.4545455,31.4,2.145454545,1.990909091,58.84545455,1.701818182
2017-01-03 16:00:00,236.7272727,31.18636364,1.072727273,1.436363636,59.34181818,1.516363636
2017-01-03 17:00:00,75.45454545,29.00909091,0.227272727,3.172727273,60.08181818,0.381818182
2017-01-03 18:00:00,2.181818182,28.02727273,0,2.6,61.35909091,0
2017-01-03 19:00:00,0,27.6,0,1.945454545,62.44909091,0
2017-01-03 20:00:00,0,27.51818182,0,1.445454545,66.2367803,0
2017-01-03 21:00:00,0,27.56363636,0,1.718181818,62.57454545,0
2017-01-03 22:00:00,0,27.54545455,0,1.272727273,62.66363636,0
2017-01-03 23:00:00,0,27.57272727,0,1.272727273,62.78181818,0
2017-01-04 00:00:00,0,27.41818182,0,1.090909091,63.17272727,0
2017-01-04 01:00:00,0,27.29090909,0,1.527272727,63.36363636,0
2017-01-04 02:00:00,0,26.94545455,0,1.872727273,63.81454545,0
2017-01-04 03:00:00,0,26.37272727,0,1.868181818,63.94363636,0
2017-01-04 04:00:00,0,25.88181818,0,1.072727273,65.45227273,0
2017-01-04 05:00:00,0,25.79090909,0,0.863636364,66.43818182,0
2017-01-04 06:00:00,0,26.05454545,0,0.827272727,67.35454545,0
2017-01-04 07:00:00,7.818181818,26.15454545,0,0.818181818,66.72727273,0
2017-01-04 08:00:00,78.63636364,26.43636364,0.209090909,2,66.32181818,0.338181818
2017-01-04 09:00:00,198.5454545,27.25454545,1.181818182,1.8,65.79090909,1.178181818
2017-01-04 10:00:00,594.1818182,29.28181818,3.663636364,2.290909091,64.19636364,4.374545455
2017-01-04 11:00:00,603.0909091,30.64090909,5.090909091,2.9,60.46545455,4.265454545
2017-01-04 12:00:00,393.7272727,29.74545455,4.090909091,2.609090909,59.1,2.454545455
2017-01-04 13:00:00,431.3636364,30.89090909,4.345454545,2.372727273,59.20909091,2.716363636
2017-01-04 14:00:00,360.3636364,30.76363636,3.277272727,2.509090909,58.65909091,2.301818182
2017-01-04 15:00:00,271.0909091,30.46363636,1.954545455,1.9,57.97454545,1.592727273
2017-01-04 16:00:00,222.4545455,30.76363636,1.009090909,1.772727273,57.69636364,1.396363636
2017-01-04 17:00:00,59.54545455,29.70909091,0.109090909,1.790909091,58.21090909,0.250909091
2017-01-04 18:00:00,2.818181818,29.05454545,0,1.718181818,58.97727273,0.010909091
2017-01-04 19:00:00,0,28.92727273,0,1.5,59.4,0
2017-01-04 20:00:00,0,28.91818182,0,0.827272727,59.87818182,0
2017-01-04 21:00:00,0,28.69090909,0,1.272727273,60.60909091,0
2017-01-04 22:00:00,0,28.60909091,0,1.254545455,60.96727273,0
2017-01-04 23:00:00,0,28.33636364,0,0.945454545,61.71045455,0
2017-01-05 00:00:00,0,27.95454545,0,0.545454545,63.27636364,0
2017-01-05 01:00:00,0,27.95454545,0,0.763636364,63.91818182,0
2017-01-05 02:00:00,0,27.43636364,0,1.381818182,63.74090909,0
2017-01-05 03:00:00,0,27.00909091,0,1.481818182,64.31272727,0
2017-01-05 04:00:00,0,26.7,0,1.436363636,63.58954545,0
2017-01-05 05:00:00,0,26.52727273,0,2.163636364,63.38181818,0
2017-01-05 06:00:00,0,26.49090909,0,2.327272727,62.17272727,0
2017-01-05 07:00:00,20.72727273,26.53636364,0,1.881818182,61.69545455,0.021818182
2017-01-05 08:00:00,108.8181818,26.76363636,0.354545455,2.809090909,61.12727273,0.567272727
2017-01-05 09:00:00,200.3636364,27.43636364,1.090909091,1.981818182,61.25090909,1.134545455
2017-01-05 10:00:00,503.0909091,28.9,3.013636364,1.790909091,60.14181818,3.545454545
2017-01-05 11:00:00,572.6363636,30.68181818,4.336363636,1.072727273,58.95636364,3.774545455
2017-01-05 12:00:00,331.5454545,31.51818182,3.072727273,2.136363636,57.40272727,2.029090909
2017-01-05 13:00:00,215.2727273,31,2.109090909,2.118181818,56.51818182,1.232727273
2017-01-05 14:00:00,238.8181818,31.70909091,2.363636364,2.127272727,55.85454545,1.429090909
2017-01-05 15:00:00,98.04545455,30.7,0.672727273,1.509090909,56.34545455,0.523636364
2017-01-05 16:00:00,44.09090909,29.11818182,0.181818182,2.927272727,58.24090909,0.130909091
2017-01-05 17:00:00,67.63636364,29.01818182,0.109090909,2.681818182,59.39454545,0.294545455
2017-01-05 18:00:00,3,28.35454545,0,3.327272727,60.50454545,0
2017-01-05 19:00:00,0,27.3,0,3.118181818,64.26181818,0
2017-01-05 20:00:00,0,26.7,0,2.945454545,66.5,0
2017-01-05 21:00:00,0,26.33636364,0,2.4,67.89090909,0
2017-01-05 22:00:00,0,26.11818182,0,2.481818182,68.97818182,0
2017-01-05 23:00:00,0,26.00909091,0,3.263636364,69.50545455,0
2017-01-06 00:00:00,0,25.98181818,0,2.263636364,68.92181818,0
2017-01-06 01:00:00,0,25.63636364,0,2.472727273,69.87272727,0
2017-01-06 02:00:00,0,25.18181818,0,2.836363636,70.43636364,0
2017-01-06 03:00:00,0,24.32727273,0,3.3,71.44545455,0
2017-01-06 04:00:00,0,24.36363636,0,2.036363636,72.34636364,0
2017-01-06 05:00:00,0,24.58181818,0,2.390909091,72.41090909,0
2017-01-06 06:00:00,0,24.53636364,0,2.654545455,73.02181818,0
2017-01-06 07:00:00,6.727272727,24.70909091,0,2.072727273,72.83636364,0.010909091
2017-01-06 08:00:00,47.72727273,24.67272727,0.127272727,2.027272727,72.64860571,0.174545455
2017-01-06 09:00:00,103.2727273,24.49090909,0.581818182,2.163636364,68.90075588,0.469090909
2017-01-06 10:00:00,178.5454545,25.50909091,1.404545455,1.927272727,73.45909091,0.96
2017-01-06 11:00:00,362.9090909,26.77272727,3.272727273,1.827272727,72.88909091,2.312727273
2017-01-06 12:00:00,352.2727273,27.87272727,3.390909091,2.018181818,70.32181818,2.312727273
2017-01-06 13:00:00,526.1818182,29.77272727,4.745454545,2.118181818,67.62545455,3.458181818
2017-01-06 14:00:00,130.0909091,28.5,1.109090909,2.509090909,66.41363636,0.687272727
2017-01-06 15:00:00,132.2727273,28.35454545,0.990909091,2.627272727,66.3,0.665454545
2017-01-06 16:00:00,105.2727273,28.33636364,0.5,2.227272727,65.92,0.469090909
2017-01-06 17:00:00,35.27272727,28.07272727,0.054545455,3.009090909,65.63272727,0.087272727
2017-01-06 18:00:00,0,27.64545455,0,2.545454545,66.105,0
2017-01-06 19:00:00,0,26.91818182,0,2.754545455,68.15818182,0
2017-01-06 20:00:00,0,26.76363636,0,2.854545455,69.06363636,0
2017-01-06 21:00:00,0,26.5,0,2.809090909,70,0
2017-01-06 22:00:00,0,26.34545455,0,2.072727273,70.72727273,0
2017-01-06 23:00:00,0,26.25454545,0,2.181818182,70.72363636,0
2017-01-07 00:00:00,0,26.93761364,0,1.854545455,71.08909091,0
2017-01-07 01:00:00,0,26.24090909,0,1.927272727,70.98318182,0
2017-01-07 02:00:00,0,26.23636364,0,1.372727273,70.40727273,0
2017-01-07 03:00:00,0,26.08181818,0,1.654545455,70.22727273,0
2017-01-07 04:00:00,0,25.81818182,0,1.8,69.33636364,0
2017-01-07 05:00:00,0,25.56363636,0,1.772727273,69.54909091,0
2017-01-07 06:00:00,0,25.34545455,0,2.036363636,70.18,0
2017-01-07 07:00:00,2.409090909,25.32727273,0,1.345454545,71.14181818,0
2017-01-07 08:00:00,66.13636364,25.57272727,0.163636364,1.309090909,71.18181818,0.294545455
2017-01-07 09:00:00,265,26.44545455,1.2,1.354545455,70.77272727,1.538181818
2017-01-07 10:00:00,466.8181818,28.21818182,2.945454545,1.654545455,70.39090909,3.032727273
2017-01-07 11:00:00,380.2727273,28.87272727,3.327272727,2.063636364,68.47545455,2.421818182
2017-01-07 12:00:00,379.6363636,29.64545455,3.645454545,1.018181818,67.51454545,2.28
2017-01-07 13:00:00,218.9090909,30.19090909,2.181818182,0.881818182,66.8,1.265454545
2017-01-07 14:00:00,311.3636364,31.59090909,2.718181818,1.536363636,64.88727273,1.909090909
2017-01-07 15:00:00,154.2727273,31.19090909,1.081818182,1.427272727,63.30909091,0.807272727
2017-01-07 16:00:00,78.54545455,30.91818182,0.363636364,0.772727273,63.1,0.392727273
2017-01-07 17:00:00,29.36363636,30.42727273,0.018181818,0.936363636,63.27090909,0.032727273
2017-01-07 18:00:00,3.272727273,29.33636364,0,1.490909091,65.02272727,0.010909091
2017-01-07 19:00:00,0,28.76363636,0,1.781818182,66.77181818,0
2017-01-07 20:00:00,0,28.61818182,0,1.372727273,67.39409091,0
2017-01-07 21:00:00,0,28.55454545,0,0.845454545,68.25272727,0
2017-01-07 22:00:00,0,28.29090909,0,0.972727273,69.07272727,0
2017-01-07 23:00:00,0,28.29090909,0,0.963636364,69.61818182,0
2017-01-08 00:00:00,0,28.18181818,0,1.4,69.30363636,0
2017-01-08 01:00:00,0,27.97272727,0,1.172727273,69.74363636,0
2017-01-08 02:00:00,0,27.88181818,0,1.7,69.85818182,0
2017-01-08 03:00:00,0,27.67272727,0,1.2,69.60181818,0
2017-01-08 04:00:00,0,27.49090909,0,1.481818182,70.10454545,0
2017-01-08 05:00:00,0,27.55454545,0,0.945454545,70.24545455,0
2017-01-08 06:00:00,0,27.53636364,0,1.818181818,70.04,0
2017-01-08 07:00:00,0.545454545,26.68181818,0,0.736363636,71.66363636,0
2017-01-08 08:00:00,45.54545455,26.57727273,0.090909091,1.2,71.56250474,0.152727273
2017-01-08 09:00:00,77.90909091,27.69090909,0.363636364,0.163636364,67.74818036,0.338181818
2017-01-08 10:00:00,67,27.72727273,0.436363636,0.890909091,66.30676768,0.283636364
2017-01-08 11:00:00,83.63636364,28.15454545,0.645454545,0.618181818,64.28938312,0.392727273
2017-01-08 12:00:00,86.27272727,26.73636364,0.772727273,0.854545455,62.57283189,0.48
2017-01-08 13:00:00,78.72727273,27.20909091,0.681818182,0.781818182,62.45909091,0.458181818
2017-01-08 14:00:00,148.0909091,24.1,1.381818182,1.327272727,65.185625,0.992727273
2017-01-08 15:00:00,141.6363636,25.62727273,1.236363636,2.309090909,60.27316993,0.861818182
2017-01-08 16:00:00,78.36363636,26.04545455,0.427272727,1.945454545,60.19015152,0.414545455
2017-01-08 17:00:00,50.81818182,26.13636364,0.090909091,0.809090909,73.22727273,0.207272727
2017-01-08 18:00:00,2.090909091,26.00909091,0,1.109090909,73.27272727,0
2017-01-08 19:00:00,0,25.79090909,0,0.2,73.10909091,0
2017-01-08 20:00:00,0,25.90909091,0,0.990909091,73.53181818,0
2017-01-08 21:00:00,0,25.79090909,0,0.836363636,73.49090909,0
2017-01-08 22:00:00,0,25.71818182,0,0.809090909,65.0271252,0
2017-01-08 23:00:00,0,25.65454545,0,1.145454545,70.38206049,0
2017-01-09 00:00:00,0,25.54545455,0,0.772727273,73.22727273,0
2017-01-09 01:00:00,0,25.15454545,0,1.536363636,73.36363636,0
2017-01-09 02:00:00,0,24.91818182,0,1.263636364,73.04363636,0
2017-01-09 03:00:00,0,24.66363636,0,1.454545455,73.37090909,0
2017-01-09 04:00:00,0,24.55454545,0,1.190909091,73.70272727,0
2017-01-09 05:00:00,0,24.3,0,1.390909091,73.9,0
2017-01-09 06:00:00,0,24.5,0,0.945454545,73.35454545,0
2017-01-09 07:00:00,3.363636364,24.53636364,0,1.254545455,73.4,0
2017-01-09 08:00:00,16.27272727,25.04545455,0,0.827272727,73.79636364,0
2017-01-09 09:00:00,50.63636364,25.44090909,0.272727273,0.818181818,73.05454545,0.218181818
2017-01-09 10:00:00,115.5454545,26.39090909,0.936363636,0.790909091,65.5643771,0.610909091
2017-01-09 11:00:00,257.5454545,27.41818182,2.509090909,1.754545455,63.44948485,1.549090909
2017-01-09 12:00:00,136.1818182,26.8,1.390909091,1.845454545,61.83312942,0.774545455
2017-01-09 13:00:00,202.8181818,28.09090909,2.172727273,2.263636364,73,1.189090909
2017-01-09 14:00:00,162.6363636,28.24545455,1.554545455,1.972727273,59.75162953,0.927272727
2017-01-09 15:00:00,86.90909091,27.41818182,0.681818182,2.472727273,64.33436869,0.425454545
2017-01-09 16:00:00,71.72727273,26.97272727,0.363636364,2.018181818,73.07636364,0.349090909
2017-01-09 17:00:00,20.27272727,26.78181818,0.009090909,1.372727273,73.18181818,0.043636364
2017-01-09 18:00:00,0.818181818,26.02727273,0,0.545454545,73,0
2017-01-09 19:00:00,0,26.14545455,0,1.390909091,73.45454545,0
2017-01-09 20:00:00,0,25.50909091,0,1.363636364,73.25454545,0
2017-01-09 21:00:00,0,24.92727273,0,1.818181818,73.27272727,0
2017-01-09 22:00:00,0,24.8,0,1.172727273,73,0
2017-01-09 23:00:00,0,24.43636364,0,0.572727273,74,0
2017-01-10 00:00:00,0,24.42727273,0,0.145454545,72.97272727,0
2017-01-10 01:00:00,0,24.22727273,0,0.4,73.51818182,0
2017-01-10 02:00:00,0,23.57272727,0,0.972727273,72.96636364,0
2017-01-10 03:00:00,0,23.6,0,0.718181818,73.79090909,0
2017-01-10 04:00:00,0,23.80909091,0,0.036363636,73.41454545,0
2017-01-10 05:00:00,0,23.90909091,0,0.054545455,72.93636364,0
2017-01-10 06:00:00,0,24.05454545,0,0.181818182,72.9,0
2017-01-10 07:00:00,2,23.98181818,0.027272727,0.318181818,73.35454545,0
2017-01-10 08:00:00,115.2727273,24.37272727,0.290909091,0.763636364,73.36181818,0.665454545
2017-01-10 09:00:00,85.45454545,25.41818182,0.418181818,0.390909091,73.05454545,0.392727273
2017-01-10 10:00:00,52.13636364,25.09090909,0.327272727,0.963636364,73.45292929,0.229090909
2017-01-10 11:00:00,144.4545455,25.81818182,1.309090909,0.222727273,62.96298295,0.812727273
2017-01-10 12:00:00,186.7272727,26.5,2.018181818,0.627272727,61.40818238,1.123636364
2017-01-10 13:00:00,116.1818182,26.72727273,1.163636364,0.672727273,60.36382243,0.458181818
2017-01-10 14:00:00,91.09090909,25.9,0.709090909,1.227272727,59.36644338,0.804155844
2017-01-10 15:00:00,229.1818182,27.13636364,1.581818182,0.590909091,59.08272249,1.418181818
2017-01-10 16:00:00,66.81818182,27.38181818,0.227272727,0.309090909,59.00690909,0.316363636
2017-01-10 17:00:00,70,26.9,0.154545455,1.472727273,69.53114719,0.338181818
2017-01-10 18:00:00,3.636363636,26.72727273,0,0.8,60.27363789,0.010909091
2017-01-10 19:00:00,0,26.63636364,0,0.436363636,61.28154545,0
2017-01-10 20:00:00,0,26.58181818,0,0.145454545,62.06698565,0
2017-01-10 21:00:00,0,26.59090909,0,0.609090909,66.92465909,0
2017-01-10 22:00:00,0,26.84545455,0,0.436363636,73.27272727,0
2017-01-10 23:00:00,0,26.48181818,0,0.836363636,63.92584928,0
2017-01-11 00:00:00,0,25.77272727,0,1.027272727,64.53868062,0
2017-01-11 01:00:00,0,25.40909091,0,0.363636364,65.20587911,0
2017-01-11 02:00:00,0,25.12727273,0,0.209090909,69.59090909,0
2017-01-11 03:00:00,0,25.33636364,0,0.518181818,69.91217172,0
2017-01-11 04:00:00,0,25.35454545,0,0.590909091,65.23882947,0
2017-01-11 05:00:00,0,25.46363636,0,0.990909091,73.10909091,0
2017-01-11 06:00:00,0,24.44545455,0,0.645454545,73.38181818,0
2017-01-11 07:00:00,10.45454545,24.68181818,0,0.218181818,69.3755737,0.021818182
2017-01-11 08:00:00,135.2727273,26.24545455,0.372727273,0.709090909,66.59712875,0.807272727
2017-01-11 09:00:00,244.4545455,27.60909091,1.509090909,1.1,69.66604917,1.723636364
2017-01-11 10:00:00,438.6818182,28.05454545,3.545454545,2.663636364,64.42469103,3.403636364
2017-01-11 11:00:00,546.7727273,29.4,5.663636364,2.845454545,62.42403743,4.330909091
2017-01-11 12:00:00,610.4545455,30.68181818,6.381818182,2.109090909,64.37157952,4.450909091
2017-01-11 13:00:00,470.4545455,30.02727273,5.354545455,2.659090909,72.8,3.185454545
2017-01-11 14:00:00,238,28.73636364,2.490909091,2.054545455,73.25,1.44
2017-01-11 15:00:00,543.9090909,31.24545455,3.781818182,2.181818182,72.18181818,4.069090909
2017-01-11 16:00:00,305.1818182,30.56363636,1.536363636,2.518181818,69.86,2.334545455
2017-01-11 17:00:00,95.54545455,29.06363636,0.345454545,2.390909091,70.55454545,0.567272727
2017-01-11 18:00:00,9.454545455,27.96363636,0.090909091,1.6,71.15454545,0
2017-01-11 19:00:00,0,27.43636364,0,1.409090909,73.15636364,0
2017-01-11 20:00:00,0,26.96363636,0,2.063636364,73.10909091,0
2017-01-11 21:00:00,0,26.8,0,1.536363636,73.09090909,0
2017-01-11 22:00:00,0,26.52727273,0,1.663636364,73.63636364,0
2017-01-11 23:00:00,0,26.50909091,0,1.354545455,65.26856459,0
2017-01-12 00:00:00,0,26.35454545,0,0.6,64.05781818,0
2017-01-12 01:00:00,0,26.21818182,0,0.7,64.7206869,0
2017-01-12 02:00:00,0,26.32727273,0,1.127272727,64.91822511,0
2017-01-12 03:00:00,0,26.58181818,0,1.418181818,64.81749134,0
2017-01-12 04:00:00,0,26.35454545,0,1.7,68.88820574,0
2017-01-12 05:00:00,0,25.99090909,0,1.281818182,65.56959091,0
2017-01-12 06:00:00,0,25.54545455,0,1.163636364,66.33824282,0
2017-01-12 07:00:00,17.27272727,25.55454545,0,1.281818182,67.07745479,0.032727273
2017-01-12 08:00:00,192.6363636,26.81818182,0.5,1.163636364,66.04692755,1.101818182
2017-01-12 09:00:00,369.6363636,28.40909091,1.763636364,1.654545455,65.33363523,2.803636364
2017-01-12 10:00:00,305.6363636,28.77272727,2.618181818,2.181818182,63.85362233,1.963636364
2017-01-12 11:00:00,551.9545455,29.34545455,5.781818182,2.509090909,61.8555303,4.854545455
2017-01-12 12:00:00,596.8636364,30.75454545,6.540909091,2.181818182,67.2741711,5.214545455
2017-01-12 13:00:00,564.1818182,29.87727273,6.168181818,2.927272727,59.45224567,3.861818182
2017-01-12 14:00:00,306,29.59090909,3.2,2.027272727,73.29454545,1.985454545
2017-01-12 15:00:00,394,30.09090909,2.954545455,1.936363636,73.16454545,2.770909091
2017-01-12 16:00:00,373.6363636,30.47272727,1.645454545,2.945454545,71.90454545,2.76
2017-01-12 17:00:00,103.7272727,29.09090909,0.372727273,2.990909091,72.15454545,0.589090909
2017-01-12 18:00:00,2.818181818,28.2,0,1.627272727,60.58212499,0
2017-01-12 19:00:00,0,27.50909091,0,2.409090909,60.35090909,0
2017-01-12 20:00:00,0,27.19090909,0,2.227272727,61.09090909,0
2017-01-12 21:00:00,0,27.12727273,0,1.445454545,62.32341268,0
2017-01-12 22:00:00,0,27.04545455,0,1.309090909,64.52650826,0
2017-01-12 23:00:00,0,26.94545455,0,1.963636364,62.94518939,0
2017-01-13 00:00:00,0,26.86363636,0,0.863636364,63.60938213,0
2017-01-13 01:00:00,0,26.86363636,0,1.609090909,72.30756198,0
2017-01-13 02:00:00,0,26.79090909,0,0.527272727,73.11272727,0
2017-01-13 03:00:00,0,26.65454545,0,0.754545455,66.70790693,0
2017-01-13 04:00:00,0,26.5,0,0.745454545,64.33367464,0
2017-01-13 05:00:00,0,26.41818182,0,0.990909091,65.28743015,0
2017-01-13 06:00:00,0,26.5,0,0.436363636,66.66041322,0
2017-01-13 07:00:00,15.54545455,26.45454545,0,0.463636364,73.01316614,0.043636364
2017-01-13 08:00:00,96.81818182,27.16363636,0.3,0.727272727,65.61215765,0.501818182
2017-01-13 09:00:00,225.2727273,28.31818182,0.854545455,0.8,64.83234343,1.44
2017-01-13 10:00:00,158.1818182,27.81818182,1.809090909,1.163636364,63.35319245,0.894545455
2017-01-13 11:00:00,165.2727273,28.75454545,1.745454545,2.009090909,61.38562201,0.992727273
2017-01-13 12:00:00,289.2727273,29.45454545,2.727272727,1.563636364,59.97655901,1.963636364
2017-01-13 13:00:00,390.8181818,31.49545455,3.836363636,1.036363636,59.03454545,2.858181818
2017-01-13 14:00:00,540.3636364,32.08181818,3.463636364,1.836363636,58.05481208,4.047272727
2017-01-13 15:00:00,425.1818182,33.23636364,1.972727273,1.690909091,70.00545455,2.956363636
2017-01-13 16:00:00,247.0909091,33.07272727,0.881818182,1.2,67.47090909,1.68
2017-01-13 17:00:00,86.45454545,31.39090909,0.254545455,2.627272727,66.70818182,0.512727273
2017-01-13 18:00:00,11.81818182,30.85454545,0,1.354545455,65.94,0.021818182
2017-01-13 19:00:00,0,29.93636364,0,1.472727273,65.64090909,0
2017-01-13 20:00:00,0,29.14545455,0,0.690909091,67.49545455,0
2017-01-13 21:00:00,0,28.68181818,0,0.372727273,69.89818182,0
2017-01-13 22:00:00,0,28.29090909,0,0.968181818,71.33090909,0
2017-01-13 23:00:00,0,27.77272727,0,0.390909091,73.2,0
2017-01-14 00:00:00,0,27.36363636,0,0.945454545,73.07818182,0
2017-01-14 01:00:00,0,26.86363636,0,0.372727273,73.01818182,0
2017-01-14 02:00:00,0,26.31818182,0,0.281818182,68.96584711,0
2017-01-14 03:00:00,0,25.9,0,0.181818182,64.58579595,0
2017-01-14 04:00:00,0,25.90909091,0,0.072727273,67.90091986,0
2017-01-14 05:00:00,0,25.61818182,0,0.036363636,73.45454545,0
2017-01-14 06:00:00,0,25.96363636,0,0.063636364,73.43636364,0
2017-01-14 07:00:00,16.18181818,25.57272727,0,0.418181818,72.43503508,0.010909091
2017-01-14 08:00:00,167.2727273,26.73636364,0.436363636,0.445454545,65.68772862,0.752727273
2017-01-14 09:00:00,366.1818182,28.17272727,1.627272727,0.409090909,68.72320467,2.749090909
2017-01-14 10:00:00,443.8181818,28.9,2.918181818,2.054545455,71.60363636,3.250909091
2017-01-14 11:00:00,704.8181818,30.13636364,4.854545455,1.945454545,69.92181818,5.083636364
2017-01-14 12:00:00,709.9545455,32.28181818,5.209090909,1.918181818,67.35681818,5.018181818
2017-01-14 13:00:00,493.8181818,32.6,3.963636364,1.727272727,65.13545455,3.48
2017-01-14 14:00:00,398.9545455,33.78181818,2.990909091,1.4,63.57727273,2.923636364
2017-01-14 15:00:00,416.2727273,33.35,2.209090909,1.481818182,62.57272727,2.825454545
2017-01-14 16:00:00,230.2727273,32.62727273,1.027272727,1.781818182,61.90454545,1.505454545
2017-01-14 17:00:00,95.54545455,32.07272727,0.2,1.627272727,61.97636364,0.534545455
2017-01-14 18:00:00,18.59090909,31.10909091,0,1.990909091,62.82545455,0.054545455
2017-01-14 19:00:00,0,30.53636364,0,1.227272727,63.41590909,0
2017-01-14 20:00:00,0,30.27272727,0,0.981818182,64.24,0
2017-01-14 21:00:00,0,30.00909091,0,0.918181818,66.07272727,0
2017-01-14 22:00:00,0,29.76363636,0,0.418181818,66.50909091,0
